post,url
2018-07-29-ays-daily-digest-28-07-2018-1504-deaths-at-sea-in-2018-more-than-half-died-in-last-2-months-2f7bb8f3da3e.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/35764459_1877814875617116_7878907910107955200_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=776239&_nc_ohc=UP21cLXr-gUAX_TWAmY&_nc_ht=scontent.flis6-1.fna&oh=00_AfAqZfZQVp3a7k5oY288wkQ9dGj2JndJkkb2HWMGMRACdQ&oe=639B8CD8
2018-07-31-ays-daily-digest-30-07-18-children-are-victims-of-slavery-in-italy-6f66955852ad.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/38122990_411104842745959_6127355066375471104_n.jpg?stp=dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=0cb389&_nc_ohc=0kEIJlvaVTUAX8L3hik&_nc_ht=scontent.flis6-1.fna&oh=00_AfDeJ-85sgKPr1tyPhlzty1IdFuJDzQ-nUiJGIwZuEOO2A&oe=63BD5A2D
2018-08-05-ays-special-from-iraq-four-years-after-genocide-against-jazidis-e0c1173463dd.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/35996447_1028154034006600_8886653073364090880_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=_2hpsVYPPSsAX_5cd0T&_nc_ht=scontent.flis6-1.fna&oh=00_AfC3ewK-oO7t6QC_HCb0cZvRHOrvuPZGi380WD7CKCGk0Q&oe=639BD92A
2018-08-07-ays-daily-digest-06-08-2018-afghan-deportations-in-germany-what-you-need-to-know-c006f3b20843.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/38511986_883714771820389_7293941426046369792_n.png?stp=dst-png_p75x225&_nc_cat=101&ccb=1-7&_nc_sid=0cb389&_nc_ohc=LcQDjWGOalsAX_5EYKV&_nc_ht=scontent.flis6-1.fna&oh=00_AfCbk7iZo92TuzAPAM1x6Hv6l-X2sFRBfkwTPMGKyZKDkA&oe=63BD5836
2018-08-08-ays-daily-digest-07-08-2018-this-is-not-a-welcome-europe-but-it-could-be-210a1675b041.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/38600867_418735061982937_53653358526857216_n.jpg?stp=dst-jpg_p173x172&_nc_cat=107&ccb=1-7&_nc_sid=0cb389&_nc_ohc=7wp1upeHUYwAX92MrDC&_nc_ht=scontent.flis6-1.fna&oh=00_AfAYRyO8_q7N18ZOwj0G83piMIqaJwy5848bYcX9HMv0cw&oe=63BD54F2
2018-08-08-ays-daily-digest-07-08-2018-this-is-not-a-welcome-europe-but-it-could-be-210a1675b041.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/35997718_2183965451849125_3942921114648313856_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=776239&_nc_ohc=EOwsScU3hrAAX-1FxmO&_nc_ht=scontent.flis6-1.fna&oh=00_AfBqVV6OJKECB4MFxZsxw4iFaMXzbPr1XAEOuuSuApZxOw&oe=639AAFEE
2018-08-11-ays-daily-digest-10-8-18-more-distress-in-the-sea-sar-teams-need-support-c466c1c153a6.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/37968249_2218034975098585_4687322449799282688_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=7_Hubmzwe-QAX8NcG4Z&_nc_ht=scontent.flis6-1.fna&oh=00_AfDNY2FWbX_u0Sd687vG1RpGTKk48_A8RTDQPpHMsPPrng&oe=639A7A37
2018-08-11-ays-daily-digest-10-8-18-more-distress-in-the-sea-sar-teams-need-support-c466c1c153a6.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/37250016_869357036583360_431695718495813632_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=FLwvsVZjzhIAX_edWWb&_nc_ht=scontent.flis6-1.fna&oh=00_AfCsr7NgA2wsy9hs3U2ZLezh0g-vvXVy3CDoAnEWy7gU6w&oe=639AEC26
2018-08-15-ays-daily-digest-14-8-2018-police-continues-to-harass-refugees-in-france-5d3b0c001d62.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38042749_309737922906800_6260753473529184256_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=9vvf9dJ0FNAAX_UX8ww&_nc_ht=scontent.flis6-1.fna&oh=00_AfBylPzi4eoRbfTV791lXXs-vd3SWP_CAYG30ip7oRhaeg&oe=639BD871
2018-08-18-ays-daily-digest-17-08-2018-asylum-seekers-with-inadmissibility-claims-denied-food-in-hungarian-85df8a72ee7b.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/37622328_684543011910908_4487707763043991552_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=2V8C_aG173UAX9X5Jd7&_nc_oc=AQktBCKjNuAutBCO3HDWjmcCe_NtQVVMPxV6miHF9KuazlCc-ke3dz03A-UD1EuH6_k&_nc_ht=scontent.flis6-1.fna&oh=00_AfCwj3WmXsgkIEKGUR4Igo4TT2V1M9QrUQIDOqZ5GemunQ&oe=639AD570
2018-08-20-ays-weekend-digest-18-19-08-18-ays-volunteers-bullied-by-police-in-sarajevo-b0097f0438b8.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38620084_660929167622652_4623165774519861248_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=otmNJVWJv64AX9GRaTW&_nc_ht=scontent.flis6-1.fna&oh=00_AfA-XToAUv8JLSfb-UPsVgToVFQ4gXrrq1BV8518c5QM7g&oe=639BA451
2018-08-27-ays-weekend-digest-25-26-08-2018-177-people-from-the-ship-diciotti-finally-free-cafedcdc715d.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38951898_587732428307880_128088745244098560_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=yzsCtVEPomgAX9PStUN&_nc_ht=scontent.flis6-1.fna&oh=00_AfAp1t998bVmXLQEZJRH9sORp274M5qcWdYSVq53x-eo2w&oe=639A5573
2018-08-27-ays-weekend-digest-25-26-08-2018-177-people-from-the-ship-diciotti-finally-free-cafedcdc715d.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38958885_686969441664957_4814342628654972928_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=KcaUsdDI91YAX_Q5zQ3&_nc_ht=scontent.flis6-1.fna&oh=00_AfAX-Xcme6nFaPGYGBBjZ5iv8CT0UXHSaAPKa8jWsxpwsA&oe=639B529C
2018-08-31-ays-daily-digest-30-8-2018-reception-centre-in-messina-sicily-denounced-for-irregularities-40ea8fd8ff03.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/40385357_439490246574085_3060498110632427520_n.jpg?stp=dst-jpg_p130x130&_nc_cat=106&ccb=1-7&_nc_sid=0cb389&_nc_ohc=YkAdJccqbUkAX9JZKAK&_nc_ht=scontent.flis6-1.fna&oh=00_AfCWdKBxjhnHSW0ZcJtQzflsqKabIFgo3kzj5mdjWQ2hRg&oe=63BD86CA
2018-08-31-ays-daily-digest-30-8-2018-reception-centre-in-messina-sicily-denounced-for-irregularities-40ea8fd8ff03.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/40371602_2306546932707045_1283504809806135296_n.png?stp=dst-png_p235x165&_nc_cat=107&ccb=1-7&_nc_sid=0cb389&_nc_ohc=SvoKU43NIFQAX9hp6p_&_nc_ht=scontent.flis6-1.fna&oh=00_AfBvF3k9RIEUX_kppo7ZoOFhtIb1j6N3N-Bs0UPU_YU6zA&oe=63BD5A4C
2018-09-03-ays-weekend-digest-1-2-8-18-new-arrivals-changing-issues-and-more-need-for-help-18710e3a1865.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38972679_2304208589595287_7556205800021032960_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=776239&_nc_ohc=bZ6icDiZZmQAX-u09AG&_nc_ht=scontent.flis6-1.fna&oh=00_AfCZJlydThTAtPcy70mkZmPoxvFzTTWxVeMRVEoQjchXOg&oe=639B86D8
2018-09-03-ays-weekend-digest-1-2-8-18-new-arrivals-changing-issues-and-more-need-for-help-18710e3a1865.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38817893_499510707184612_2566994110485364736_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=NWvDhTj2YGcAX_9trbg&_nc_ht=scontent.flis6-1.fna&oh=00_AfDm4P6GbUXaHPjCOBdXwKQ3SQj5RYybh9rJyibtGffyqQ&oe=639A9D73
2018-09-05-ays-daily-digest-4-9-2018-libya-is-not-a-safe-country-to-disembark-anyone-rescued-at-sea-the-un-dcd0eb3058dd.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38972273_246768849371467_7074463305821061120_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=c6vru3Lpw08AX-JilWp&_nc_ht=scontent.flis6-1.fna&oh=00_AfCPkr5YrcUe5DwctPFhhlpf5Hwo55Hh3lMCcihel-lKmw&oe=639A9303
2018-09-06-ays-daily-digest-5-9-2018-the-dunkirk-jungle-is-about-to-be-cleared-ae50c46035e6.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/40840113_2212853098988921_364478307787341824_n.jpg?stp=dst-jpg_p75x225&_nc_cat=108&ccb=1-7&_nc_sid=0cb389&_nc_ohc=9xN9YQrLG74AX_5PQEL&_nc_ht=scontent.flis6-1.fna&oh=00_AfDIvfIR6Ju6kbmKq_IC5nsPJOn0y4iTScUjOIj0_K12fg&oe=63BD6D6D
2018-09-06-ays-daily-digest-5-9-2018-the-dunkirk-jungle-is-about-to-be-cleared-ae50c46035e6.md,https://miro.medium.com/max/1200/1*njvCWTM9ve6Czd4yeAz77A.jpeg
2018-09-06-ays-daily-digest-5-9-2018-the-dunkirk-jungle-is-about-to-be-cleared-ae50c46035e6.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/40771213_441989496324160_6740361575141474304_n.jpg?stp=dst-jpg_s851x315&_nc_cat=111&ccb=1-7&_nc_sid=0cb389&_nc_ohc=ZhBC0uP1EmMAX9TL7s9&_nc_ht=scontent.flis6-1.fna&oh=00_AfAAc14QftlzAz_F1PSjBdg1dcQMVuBA4MSNh2MvZrZw3Q&oe=63BD596D
2018-09-06-ays-daily-digest-5-9-2018-the-dunkirk-jungle-is-about-to-be-cleared-ae50c46035e6.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/40784058_2212287059045525_4175830456601673728_n.jpg?stp=dst-jpg_p173x172&_nc_cat=102&ccb=1-7&_nc_sid=0cb389&_nc_ohc=m1aAPsksoeMAX87m-DQ&_nc_ht=scontent.flis6-1.fna&oh=00_AfCungUFuuPQJh5jNcpJgY3MQPG1VEPh0Wzdv1hp4j6Kwg&oe=63BD677D
2018-09-08-ays-daily-digest-07-09-2018-detainees-from-the-ship-diciotti-again-persecuted-324281bb96fe.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38669229_242716716444376_823406210588868608_n.jpg?stp=dst-jpg_s320x320&_nc_cat=110&ccb=1-7&_nc_sid=c12c07&_nc_ohc=eLrkRDcrFCAAX9E5Nsv&_nc_ht=scontent.flis6-1.fna&oh=00_AfBOvv6meoBHtu2_fqJl-Cx0mdMA_0uYlgGk_n9NwKQoBw&oe=639A2784
2018-09-13-ays-daily-digest-12-09-18-a-reinforced-eu-agency-for-asylum-60784a87cbfd.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/41589648_445025432687233_7717500642532524032_n.jpg?stp=dst-jpg_p173x172&_nc_cat=106&ccb=1-7&_nc_sid=0cb389&_nc_ohc=jPQiJl-tVKoAX9sgWqM&_nc_ht=scontent.flis6-1.fna&oh=00_AfCRb-daa7oi0ZMOxsHh1fJCHRjCzCPy1mnvuC3GwG0o_Q&oe=63BD6004
2018-09-14-ays-daily-digest-13-9-2018-dire-living-conditions-for-migrants-in-brussels-f8a254f336db.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/41669282_935766693293810_6450601365998665728_n.jpg?stp=dst-jpg_p173x172&_nc_cat=101&ccb=1-7&_nc_sid=0cb389&_nc_ohc=PPFEjGi3ivMAX9NEJSW&_nc_ht=scontent.flis6-1.fna&oh=00_AfASpnX2dJTSg-BU4tCIbRJ7b2jiM7-56KYQm9VesL7OxA&oe=63BD7FE5
2018-09-14-ays-special-from-northern-france-odyssee-of-evictions-9915de526389.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38961655_10160966641670551_1858536690914689024_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=776239&_nc_ohc=RiediExXYnAAX8XSJec&_nc_ht=scontent.flis6-1.fna&oh=00_AfAvz9et0O0zMALDR6mqXwVLilApn-oPKouC5feQ-Ws0gw&oe=639AEA9B
2018-09-14-ays-special-from-northern-france-odyssee-of-evictions-9915de526389.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38676055_1384197848379159_1798652610446622720_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=DJixR_kEU08AX8TUtNU&_nc_ht=scontent.flis6-1.fna&oh=00_AfDPJMlu-pN2bfiUcW_4UOOf5q_GKjgMnRJiBkcgws0fhg&oe=639A5199
2018-09-20-ays-daily-digest-19-09-2018-at-salzburg-summit-eu-leaders-once-more-push-border-externalization-78410a342d4e.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/41516691_2092938310739115_497774756712415232_n.jpg?stp=dst-jpg_p206x206&_nc_cat=100&ccb=1-7&_nc_sid=0cb389&_nc_ohc=4WrfptkW_5cAX9aFj2T&_nc_ht=scontent.flis6-1.fna&oh=00_AfDhiQcdj_MS7ZSOjSNJsmBw8Qs94foRtBLhnsxd0DRaVg&oe=63BD6C1D
2018-09-25-ays-daily-digest-24-9-2018-the-so-called-salvini-decree-under-debate-as-sources-say-it-could-be-9543946a2671.md,https://onboard-aquarius.org/uploads/2018/09/0923_Rescue-recap.jpg
2018-09-26-ays-daily-digest-25-09-18-statement-on-a-unjust-verdict-against-ays-volunteer-b91baab377ba.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/42626022_2191390141073249_1593173592525242368_n.jpg?stp=dst-jpg_p173x172&_nc_cat=105&ccb=1-7&_nc_sid=0cb389&_nc_ohc=RNY3mSx4ZpMAX9TGUAX&_nc_ht=scontent.flis6-1.fna&oh=00_AfDEm8jX8EBf_TEAO8CgSeOt2lF5bEphs5BL22Bx06Nd7w&oe=63BD822C
2018-09-27-ays-daily-digest-26-09-2018-unaccompanied-18-year-old-boy-forced-to-sleep-rough-in-bosnia-and-c5be03ff21c3.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/42669921_2111527478880198_8171844720012558336_n.jpg?stp=dst-jpg_p296x100&_nc_cat=104&ccb=1-7&_nc_sid=0cb389&_nc_ohc=ALXXgfgylVMAX8Jc1Eq&_nc_ht=scontent.flis6-1.fna&oh=00_AfAECMgA5AOgsuVoD04gZezOvdaCRfEq5nkfjmUWTd3rHQ&oe=63BD5B3A
2018-10-01-ays-weekend-digest-28-29-09-18-fighting-the-poison-of-saving-people-636dcad40e9d.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40406133_476862432808476_7717359733245476864_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=FLmEoiF2--0AX_mYQ78&_nc_ht=scontent.flis6-1.fna&oh=00_AfBdJYS6wGkABgzM8pKgT_Gl7bpQn-P62vJnZfLNvLRvMg&oe=639B3174
2018-10-01-ays-weekend-digest-28-29-09-18-fighting-the-poison-of-saving-people-636dcad40e9d.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40387040_236608567205904_8744106557668589568_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=B2sh_0Z384YAX91yIDq&_nc_ht=scontent.flis6-1.fna&oh=00_AfAeajxa0VfpImk7le0TJScBof76Tea7HUvH5fwe7BAmZA&oe=639B5ECF
2018-10-02-ays-digest-1-10-2018-death-toll-in-mediterranean-reaches-a-historic-high-e71170e3f7ac.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/38981164_981919922015428_6558453612618448896_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=_yAy1hg7f1QAX_89sZN&_nc_ht=scontent.flis6-1.fna&oh=00_AfCeDb-1iUhXD6IUjuP5-HyCDVc31rGEeEQ4PrT7QNYBqg&oe=639AB683
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41693649_307689616697275_5255877975492001792_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=sZvkaLTkDBcAX-E14aO&_nc_ht=scontent.flis6-1.fna&oh=00_AfBJ1MWuzUFEopkr1bk_PmeZbGf3HCmxVNI4EH8z0UzhWg&oe=639AFD89
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://www.dropbox.com/s/bi5qpjm7ia70o40/deadman.jpeg?dl=0&utm_source=Press+English&utm_campaign=45f9f74ae0-EMAIL_CAMPAIGN_2018_10_02_08_18&utm_medium=email&utm_term=0_56ddae8e9a-45f9f74ae0-105383331
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/42983429_453949625128147_7760752109959512064_n.jpg?stp=dst-jpg_s851x315&_nc_cat=110&ccb=1-7&_nc_sid=0cb389&_nc_ohc=sEfKXgAKBKcAX8F15jh&_nc_ht=scontent.flis6-1.fna&oh=00_AfDI6-r6TOazJ8D8ICw8yYgbTFebIyGKMQ8DH8Nqam97BA&oe=63BD5B4A
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/43141141_453912751798501_2697861214238670848_n.jpg?stp=dst-jpg_p173x172&_nc_cat=109&ccb=1-7&_nc_sid=0cb389&_nc_ohc=C-TnXg3wGRsAX_t-jWv&_nc_ht=scontent.flis6-1.fna&oh=00_AfDbQWQuVoTv-Z3-AviMtHlelBBwJFitBeuVyxXYWYMkNw&oe=63BD6FE8
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41529809_1195477800610714_9038338175658885120_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=uraAvmDsgHYAX_fSiWh&_nc_ht=scontent.flis6-1.fna&oh=00_AfDmceUYE7tePWcD-JzcBqzQ5m8jDYO2mZPHqZouMGhq1Q&oe=639A7B52
2018-10-03-ays-daily-digest-02-10-2018-hands-off-mimmo-lucano-ea5ea1bc3270.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/42911005_1888165084571083_8554406777146310656_n.jpg?stp=dst-jpg_p75x225&_nc_cat=106&ccb=1-7&_nc_sid=0cb389&_nc_ohc=IgAxQGbX834AX8UkmkG&_nc_ht=scontent.flis6-1.fna&oh=00_AfDwKQxwTglUXGajE_3LNZi7w3M7UWob_EVGje9_dyQ7Bw&oe=63BD7212
2018-10-04-ays-daily-digest-03-10-2018-victory-for-dubs-amendment-in-uk-court-of-appeals-2bcc3a37ab.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40638493_560485651048002_1755936390433996800_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=776239&_nc_ohc=JJbxjY7TWf4AX8Zoexv&_nc_ht=scontent.flis6-1.fna&oh=00_AfA1PgmBayyNNVbb-7-2Q7qejxVKYIlgDOGT8iTnUYENZg&oe=639B4959
2018-10-04-ays-daily-digest-03-10-2018-victory-for-dubs-amendment-in-uk-court-of-appeals-2bcc3a37ab.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40673093_1105888552898528_7467514785488175104_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=nhEttxRC9F8AX9Rw1MV&_nc_ht=scontent.flis6-1.fna&oh=00_AfBfvm82447uWjyBhw29qbAmzQh2ygTUsiJnEXgqVBlfyA&oe=639B505E
2018-10-04-ays-daily-digest-03-10-2018-victory-for-dubs-amendment-in-uk-court-of-appeals-2bcc3a37ab.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41804838_241233279892695_8471569124433068032_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=776239&_nc_ohc=s2vSxat801IAX-tgzrg&_nc_ht=scontent.flis6-1.fna&oh=00_AfAQkZCAVP1GaKLDcCbGqYhLVfKQ0LB6B-SqBsEuZ86EYg&oe=639A2D8B
2018-10-09-ays-daily-digest-08-10-18-greek-prosecutor-opens-investigation-into-misuse-of-eu-funds-meant-for-3cb07bc704c8.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41715551_336737260205113_5672017167822880768_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=776239&_nc_ohc=gEL65uTW_sAAX-m0RoQ&_nc_ht=scontent.flis6-1.fna&oh=00_AfDFI6w3Cv6tSoysh9QeeK2qBY1qXKs5jYrGW9dyLAHahQ&oe=639A5CEE
2018-10-10-ays-daily-digest-09-10-18-winter-is-coming-and-help-needed-c1c34454b4d9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/43614989_726312434374388_1326872615012270080_n.jpg?stp=dst-jpg_s851x315&_nc_cat=103&ccb=1-7&_nc_sid=0cb389&_nc_ohc=DbB6KKoxwgIAX-jcOG0&_nc_ht=scontent.flis6-1.fna&oh=00_AfBynBLO8V1_a6KweIieeKil_o-kI2WREIWCk-42_zyBZw&oe=63BD5403
2018-10-10-ays-daily-digest-09-10-18-winter-is-coming-and-help-needed-c1c34454b4d9.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41092042_156718155270198_1372030811695480832_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=776239&_nc_ohc=2zqvjgiLReIAX8XFb7v&_nc_ht=scontent.flis6-1.fna&oh=00_AfCHWJw_AjJxeTxSkuXJvMi5t8zLon5yoQiOg-tcyUJl-g&oe=639BD1AF
2018-10-11-ays-daily-digest-10-10-2018-3-women-found-brutally-murdered-near-river-evros-greece-8b25340d6d64.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40895298_1067591466753739_5191582250646372352_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=776239&_nc_ohc=y5-b4hB7bjkAX_wr1wV&_nc_ht=scontent.flis6-1.fna&oh=00_AfBeALrG8KMwY5LQUOfTmWNEA1_FZcAuZTS4fDpAY6uh8A&oe=639B9FF2
2018-10-11-ays-daily-digest-10-10-2018-3-women-found-brutally-murdered-near-river-evros-greece-8b25340d6d64.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/42758341_343245916252771_269503919309193216_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=776239&_nc_ohc=fs5al2WJGHUAX93jNtB&_nc_ht=scontent.flis6-1.fna&oh=00_AfAn-vBtY40zoaOV77btCwfGWRHqjKtfU1Vjfx4CyX9XkQ&oe=639A04D6
2018-10-11-ays-daily-digest-10-10-2018-3-women-found-brutally-murdered-near-river-evros-greece-8b25340d6d64.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41313641_418412468688294_876745134559985664_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=of0ggZiFwacAX8yJDGo&_nc_ht=scontent.flis6-1.fna&oh=00_AfC5LEiXRkpzWu_aOn6X2BcUrqfNYYhkIupMMyiPkmjurA&oe=639A8B40
2018-10-12-ays-daily-digest-11-10-2018-sea-watch-aircraft-moonbird-resumes-operations-5017bc3aa9f2.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/40836912_113673022842028_204383766901161984_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=776239&_nc_ohc=vB2aNtQs1ksAX9bq7S_&_nc_ht=scontent.flis6-1.fna&oh=00_AfBeUjE4Y0FkmNuNcR9BPNegt6CQ1Eli4DruV3KksxneMw&oe=639B5116
2018-10-14-ays-digest-13-14-10-2018-one-rape-a-week-in-moria-camp-d7779808534c.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/42026728_1203076289850865_107141949223337984_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=776239&_nc_ohc=U6BwzSUttnUAX8C6GM7&_nc_ht=scontent.flis6-1.fna&oh=00_AfCOr5pVF15YUGaCJ1K1zm6N0JRZ_KF1Dn9AhOokdgQbLA&oe=639B411D
2018-10-14-ays-digest-13-14-10-2018-one-rape-a-week-in-moria-camp-d7779808534c.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41397939_699082443800741_9130289143383851008_n.jpg?stp=dst-jpg_s320x320&_nc_cat=111&ccb=1-7&_nc_sid=c12c07&_nc_ohc=MmY_dtGl7rkAX_cv1hq&_nc_ht=scontent.flis6-1.fna&oh=00_AfBQjjUclSIwSKLWdTVhnrjUtS4L1I5-funM3Fv4I0rXcg&oe=639A1792
2018-10-16-ays-daily-digest-15-10-2018-thousands-at-risk-of-loosing-support-7d41b85d8c7d.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/44065337_2141018045932990_517951873118896128_n.png?stp=dst-png_p110x80&_nc_cat=108&ccb=1-7&_nc_sid=0cb389&_nc_ohc=qRihZfwxhL0AX_UwbuG&_nc_oc=AQkkHXqWdoSS7nZvGFaH9zrgUrX3UoAf6isOV_PzHnc24C8wEwkocMhyiGfCEi8DVTA&_nc_ht=scontent.flis6-1.fna&oh=00_AfCdwMIqnaXL8uoOW9jMDIk_zQPfXHaWwUEHQruG9iJUPA&oe=63BD5B11
2018-10-17-ays-daily-digest-16-10-2018-winter-is-coming-on-the-bosnian-croatian-border-f1488556b715.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/44122148_460226321167144_3409725560782323712_n.jpg?stp=dst-jpg_s320x320&_nc_cat=102&ccb=1-7&_nc_sid=0cb389&_nc_ohc=xZe3iPOFMTcAX8knJDL&_nc_ht=scontent.flis6-1.fna&oh=00_AfBvV_OdHpih2w-QymVHMhdwGY7LZfTzuaRJWfWg8TWirg&oe=63BD8600
2018-10-17-ays-daily-digest-16-10-2018-winter-is-coming-on-the-bosnian-croatian-border-f1488556b715.md,https://scontent.flis6-1.fna.fbcdn.net/v/t15.5256-10/41537949_10155718935426190_9115221049489752064_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=776239&_nc_ohc=5ITi1M7I9psAX9XdiYe&_nc_ht=scontent.flis6-1.fna&oh=00_AfB3eTpILri3KEeygS1WNFSg_kYISTOsmvt3XFijT3Er2g&oe=639B2DD8
2018-10-18-ays-daily-digest-17-10-18-the-human-cost-of-mismanaged-funds-in-greece-c22c181f3822.md,https://scontent.flis6-1.fna.fbcdn.net/v/t1.6435-9/44227747_1912561712130531_17056092521496576_n.jpg?stp=dst-jpg_s851x315&_nc_cat=109&ccb=1-7&_nc_sid=0cb389&_nc_ohc=lXFJpqV3uT8AX8fvg33&_nc_ht=scontent.flis6-1.fna&oh=00_AfDMxDRqY0C4rzBk5vW3oSCG7wzA1F2uHBMVt8V3W3ZC0Q&oe=63BD6C49
